DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Label,Debug_Total,Version_Combined,Linker_Sum,Export_Ratio,Stack_to_Resource
28,5760,6,6,467216,113,4096,9,0,5,262144,320,8064,0,0,5788,36,9,0.00024185763788560775,32.50390576565406
28,4928,6,6,342320,113,4096,9,0,4,262144,320,8064,0,0,4956,36,9,0.00033009952646784744,32.50390576565406
84,29696,10,10,32240,92,24584,14,10,6,262144,16736,1104,0,0,29780,100,24,0.002853509506528954,237.2343891402715
28,4832,6,6,31408,90,4096,9,0,5,262144,320,1104,0,0,4860,36,9,0.0028654207392785507,237.2343891402715
28,4464,6,6,25120,90,4096,9,0,4,262144,320,1104,0,0,4492,36,9,0.0035826599259583614,237.2343891402715
84,29808,10,10,32512,184,24584,14,10,6,262144,16736,1088,0,0,29892,100,24,0.005659274751637806,240.71992653810835
28,4736,6,6,26928,183,4096,9,0,5,262144,320,1088,0,0,4764,36,9,0.0067956478146236395,240.71992653810835
28,4416,6,6,21520,183,4096,9,0,4,262144,320,1088,0,0,4444,36,9,0.008503322336322661,240.71992653810835
28,4800,6,6,34464,105,4096,9,0,5,262144,320,1304,0,0,4828,36,9,0.0030465689830262584,200.87662835249043
84,76304,10,10,82416,524,74104,14,10,7,262144,16736,1040,0,0,76388,100,24,0.0063579115959086115,251.81940441882804
84,5776,10,10,66176,523,73728,14,10,6,262144,16704,1040,0,0,5860,100,24,0.007903047886728017,251.81940441882804
84,44784,10,10,236416,15715,282624,14,10,5,262144,16704,1064,0,0,44868,100,24,0.06647153123506347,246.14460093896713
84,251456,10,10,354464,16076,224176,14,10,6,262144,16736,1064,0,0,251540,100,24,0.04535285571212955,246.14460093896713
84,6288,10,10,24768,165,32768,14,10,5,262144,16704,10984,0,0,6372,100,24,0.006661552747385845,23.86381429221666
84,28128,10,10,29968,168,25664,14,10,6,262144,16736,10984,0,0,28212,100,24,0.0056057926524074875,23.86381429221666
28,4864,6,6,30880,165,4096,9,0,5,262144,320,10032,0,0,4892,36,9,0.0053430912211392114,26.1281770158477
28,4480,6,6,26080,165,4096,9,0,4,262144,320,10032,0,0,4508,36,9,0.0063264445381695485,26.1281770158477
84,11200,10,10,120544,653,139264,14,10,6,262144,16704,25824,0,0,11284,100,24,0.005417064166908623,10.150784123910938
84,140704,10,10,160000,656,132032,14,10,7,262144,16736,25832,0,0,140788,100,24,0.004099974375160155,10.14764061471761
84,155536,10,10,0,0,119368,14,10,7,524288,49504,3680,0,0,155620,100,24,0.0,142.43086117902743
28,5952,6,6,0,0,4096,9,0,5,524288,33088,3720,0,0,5980,36,9,0.0,140.89975812953506
28,5008,6,6,47504,194,4096,9,0,5,262144,320,1320,0,0,5036,36,9,0.00408378065466793,198.44360333081
84,100864,10,10,0,0,78768,14,10,7,524288,49504,1776,0,0,100948,100,24,0.0,295.0410804727068
28,5264,6,6,0,0,4096,9,0,5,524288,33088,1776,0,0,5292,36,9,0.0,295.0410804727068
84,8576,10,10,14160,189,20480,14,10,5,262144,16704,936,0,0,8660,100,24,0.013346515076618883,279.76947705442905
84,25824,10,10,26880,192,21728,14,10,6,262144,16736,936,0,0,25908,100,24,0.007142591421450095,279.76947705442905
28,4352,6,6,14400,189,4096,9,0,5,262144,320,928,0,0,4380,36,9,0.013124088604957989,282.1786867599569
28,4608,6,6,16160,189,4096,9,0,6,262144,64,928,0,0,4636,36,9,0.01169482086504548,282.1786867599569
84,8880,10,10,75824,168,81920,14,10,6,262144,16704,54824,0,0,8964,100,24,0.0022156280909990107,4.781468308253534
84,84912,10,10,90528,168,79472,14,10,7,262144,16736,54824,0,0,84996,100,24,0.0018557589280782953,4.781468308253534
28,6176,6,6,170320,106,4096,9,0,4,262144,320,880456,0,0,6204,36,9,0.0006223542604846143,0.29773628922252876
28,8080,6,6,204016,106,4096,9,0,5,262144,320,880456,0,0,8108,36,9,0.0005195645460917473,0.29773628922252876
28,726208,0,5,887264,191,724992,9,0,6,1048576,320,17244,0,0,726236,0,9,0.00021526826821749985,60.80463902580458
28,836832,0,5,1044624,194,835584,9,0,6,1048576,320,17276,0,0,836860,0,9,0.00018571257628335528,60.692018290212424
84,6640,10,10,88080,6197,102400,14,10,6,262144,16704,8352,0,0,6724,100,24,0.07035569532589321,31.383215611157667
84,102912,10,10,114416,6200,100136,14,10,7,262144,16736,8352,0,0,102996,100,24,0.05418775182009666,31.383215611157667
28,5120,6,6,235776,5264,4096,9,0,4,262144,320,1312,0,0,5148,36,9,0.0223261810948481,199.65270373191166
28,6144,6,6,280496,5264,4096,9,0,5,262144,320,1312,0,0,6172,36,9,0.01876668912679993,199.65270373191166
84,16320,10,10,256496,142,262144,14,10,6,262144,16704,1296,0,0,16404,100,24,0.0005536127128192533,202.11565150346954
84,10720,10,10,72464,86,94208,14,10,6,262144,16832,1048,0,0,10804,100,24,0.0011867798247429794,249.89895138226882
84,75824,10,10,87600,88,73552,14,10,7,262144,16864,1048,0,0,75908,100,24,0.0010045547425257702,249.89895138226882
28,5120,6,6,55568,91,4096,9,0,5,262144,320,10992,0,0,5148,36,9,0.001637603699904623,23.846447739470573
28,5120,6,6,48272,91,4096,9,0,4,262144,320,10992,0,0,5148,36,9,0.0018851117601972117,23.846447739470573
84,303152,10,10,353424,404,287952,14,10,7,262144,16736,25808,0,0,303236,100,24,0.0011430996675390818,10.15707698864737
28,4928,6,6,155872,375,4096,9,0,4,262144,320,13024,0,0,4956,36,9,0.002405804725642029,20.126218809980806
28,5744,6,6,194768,375,4096,9,0,5,262144,320,13024,0,0,5772,36,9,0.0019253577314665064,20.126218809980806
84,22128,10,10,24720,120,20768,14,10,7,262144,16736,1144,0,0,22212,100,24,0.004854172565834715,228.9467248908297
84,13504,10,10,0,0,12560,14,10,6,524288,49504,52192,0,0,13588,100,24,0.0,10.045178472208917
28,4416,6,6,0,0,4096,9,0,4,262144,33088,61744,0,0,4444,36,9,0.0,4.245590736091991
84,171696,10,10,214592,7124,166096,14,10,6,262144,16736,1016,0,0,171780,100,24,0.033197727791680065,257.7620452310718
84,18896,10,10,186016,6902,204800,14,10,5,262144,16704,1016,0,0,18980,100,24,0.03710413564351645,257.7620452310718
84,219520,10,10,246064,16460,197408,14,10,7,262144,16736,1016,1,0,219604,100,24,0.06689289415398371,257.7620452310718
28,4768,6,6,43536,13456,4096,9,0,5,262144,64,1016,1,0,4796,36,9,0.3090704458276868,257.7620452310718
84,37232,10,6,225488,112,233472,14,10,6,1048576,320,1048,0,0,37316,60,24,0.000496698286834391,999.5958055290753
28,4096,10,6,0,0,0,14,10,2,1048576,1344,8096,0,0,4124,60,24,0.0,129.50179078671113
84,18528,10,10,167760,600,176128,14,10,6,262144,16704,35656,0,0,18612,100,24,0.0035765165920565566,7.351824326219256
84,186640,10,10,212048,600,170960,14,10,7,262144,16736,35656,0,0,186724,100,24,0.002829534683021377,7.351824326219256
84,9024,10,10,0,0,8464,14,10,6,524288,49504,968,0,0,9108,100,24,0.0,541.0608875128999
84,60288,10,10,574320,141,585728,14,10,6,262144,16704,191472,0,0,60372,100,24,0.0002455073034069797,1.3690912034594955
84,687616,10,10,705280,144,644520,14,10,7,262144,16736,191472,0,0,687700,100,24,0.00020417393918168786,1.3690912034594955
84,16048,10,10,167744,111,172032,14,10,6,262144,16704,54752,0,0,16132,100,24,0.0006617186801394974,4.787755922049933
84,180128,10,10,190976,112,168024,14,10,7,262144,16736,54752,0,0,180212,100,24,0.0005864580551584746,4.787755922049933
28,6080,6,6,334800,111,4096,9,0,5,262144,64,54816,0,0,6108,36,9,0.00033154022837446725,4.782166116350767
28,5088,6,6,372880,111,4096,9,0,4,262144,320,54808,0,0,5116,36,9,0.00029768210233291586,4.782864128154135
84,33424,10,10,69632,85,0,14,10,10,262144,16736,1112,0,0,33508,100,24,0.0012206855944738846,235.52920035938905
84,33696,10,10,49152,85,0,14,10,10,262144,16736,1112,0,0,33780,100,24,0.0017292942445018616,235.52920035938905
84,12544,10,10,28672,85,0,14,10,10,262144,16736,1088,0,0,12628,100,24,0.002964461339936526,240.71992653810835
84,216480,10,10,270336,85,0,14,10,10,262144,16736,1088,0,0,216564,100,24,0.000314422369117065,240.71992653810835
84,8448,10,10,24576,85,0,14,10,10,262144,16736,1088,0,0,8532,100,24,0.0034585181267038287,240.71992653810835
84,27216,10,10,49152,85,45056,14,10,10,262144,16736,1096,0,0,27300,100,24,0.0017292942445018616,238.9644484958979
84,124688,10,10,132384,1416,121776,14,10,7,262144,16736,1088,0,0,124772,100,24,0.010696075839407787,240.71992653810835
84,5970392,0,6,6696960,16077,5971968,14,10,6,1048576,320,1880,0,0,5970476,0,24,0.0024006411266244494,557.4566719829878
28,4096,0,6,4128,56,0,14,10,2,1048576,1344,13575688,0,0,4124,0,24,0.013562605957859046,0.07723924730450145
28,4128,10,6,71200,1621,77824,12,0,5,1048576,320,1000,0,0,4156,60,12,0.02276653417789076,1047.5284715284715
56,107488,10,6,116304,1664,102400,14,12,6,1048576,352,1024,1,0,107544,60,26,0.01430720949228322,1023.0009756097561
56,6672,10,6,87872,1621,94208,14,12,5,1048576,320,1024,0,0,6728,60,26,0.018447077031625188,1023.0009756097561
56,6672,10,6,87872,1621,94208,14,12,5,1048576,320,1016,0,0,6728,60,26,0.018447077031625188,1031.0481809242872
56,4096,10,10,0,0,0,14,10,2,262144,1344,61936,0,0,4152,100,24,0.0,4.232429726980642
56,4096,10,10,0,0,0,14,10,2,262144,352,61936,0,0,4152,100,24,0.0,4.232429726980642
0,0,6,6,0,0,0,9,0,1,262144,1344,59640,0,0,0,36,9,0.0,4.395365604198454
0,0,6,6,0,0,0,9,0,1,262144,320,59640,0,0,0,36,9,0.0,4.395365604198454
84,478016,0,6,671744,691,479232,14,10,6,1048576,320,1176,0,0,478100,0,24,0.0010286641508310446,890.8887000849618
28,12016,6,6,2275536,920,4096,9,0,7,262144,320,1784,0,0,12044,36,9,0.0004043001717836273,146.8593837535014
28,8032,6,6,1673088,920,4096,9,0,6,262144,320,1784,0,0,8060,36,9,0.0005498810882146735,146.8593837535014
28,6016,6,6,261504,323,4096,9,0,5,262144,320,1848,0,0,6044,36,9,0.0012351580275711746,141.77609518658736
28,5056,6,6,208112,323,4096,9,0,4,262144,320,1848,0,0,5084,36,9,0.0015520414390259138,141.77609518658736
0,0,6,6,0,0,0,9,0,1,262144,320,2836024,0,0,0,36,9,0.0,0.09243359984485328
0,0,6,6,0,0,0,9,0,1,262144,1344,2836024,0,0,0,36,9,0.0,0.09243359984485328
84,6944,10,10,81952,4234,110592,14,10,6,262144,16704,2152,0,0,7028,100,24,0.05166375849572316,121.75754760798885
84,87296,10,10,97264,4236,83520,14,10,7,262144,16736,2152,0,0,87380,100,24,0.043551123220068884,121.75754760798885
28,5168,6,6,88272,4234,4096,9,0,4,262144,320,2152,0,0,5196,36,9,0.047964836359928854,121.75754760798885
28,6240,6,6,117536,4234,4096,9,0,5,262144,320,2152,0,0,6268,36,9,0.036022699235134466,121.75754760798885
28,4096,0,6,4128,56,0,14,10,2,1048576,1344,78456,0,0,4124,0,24,0.013562605957859046,13.364976993767286
84,13180,0,6,20480,202,16384,14,10,5,1048576,320,3128,0,0,13264,0,24,0.009862799667984961,335.115372323426
28,380896,10,6,510592,122152,372736,12,10,6,1048576,16736,1056,0,0,380924,60,22,0.23923555552073766,992.0302743614002
28,10336,10,6,312400,119380,458752,12,10,5,1048576,16704,1056,0,0,10364,60,22,0.3821370610209314,992.0302743614002
56,432256,10,6,520112,121448,380928,14,12,7,1048576,16736,1024,0,0,432312,60,26,0.2335031041331403,1023.0009756097561
56,26368,10,6,296528,118658,430080,14,12,6,1048576,16704,1024,0,0,26424,60,26,0.40015647710679225,1023.0009756097561
28,4640,6,6,57760,2158,4096,9,0,4,262144,320,1304,0,0,4668,36,9,0.037360849015771885,200.87662835249043
28,5184,6,6,80032,2158,4096,9,0,5,262144,320,1304,0,0,5212,36,9,0.026963877400572264,200.87662835249043
28,4448,6,6,24608,573,4096,9,0,4,262144,320,18128,0,0,4476,36,9,0.023284164330123126,14.459926085277731
28,4784,6,6,33456,573,4096,9,0,5,262144,320,18128,0,0,4812,36,9,0.017126460830319514,14.459926085277731
28,5120,6,6,88240,245,4096,9,0,5,262144,320,6944,0,0,5148,36,9,0.002776487120499541,37.74571634269258
28,4608,6,6,68736,245,4096,9,0,4,262144,320,6944,0,0,4636,36,9,0.0035643103423192747,37.74571634269258
84,38032,10,10,75088,6817,86016,14,10,5,262144,16704,51896,0,0,38116,100,24,0.09078560108671044,5.051236102279515
84,143856,10,10,151104,6820,108048,14,10,6,262144,16736,51896,0,0,143940,100,24,0.04513417822044274,5.051236102279515
28,4480,6,6,51344,4629,4096,9,0,4,262144,320,23400,0,0,4508,36,9,0.09015483494011102,11.202256313832741
28,4864,6,6,86336,4629,4096,9,0,5,262144,320,23400,0,0,4892,36,9,0.05361548351228326,11.202256313832741
84,111712,10,10,116752,192,92416,14,10,6,262144,16736,1080,0,0,111796,100,24,0.0016444973576696103,242.50138760407032
28,4848,6,6,183072,191,4096,9,0,4,262144,320,1080,0,0,4876,36,9,0.0010432996673458129,242.50138760407032
28,5520,6,6,203376,191,4096,9,0,5,262144,320,1080,0,0,5548,36,9,0.0009391425775776022,242.50138760407032
84,33776,10,6,308800,192,323584,14,10,6,1048576,320,18672,0,0,33860,60,24,0.0006217596445607365,56.15466181117121
0,0,6,6,0,0,0,9,0,1,262144,64,66056,0,0,0,36,9,0.0,3.968451488865677
84,31360,10,10,0,0,28944,14,10,6,524288,49504,4520,0,0,31444,100,24,0.0,115.96726387967264
28,57344,0,4,0,0,107300,2,25,9,2097152,32768,1256,0,0,57372,0,27,0.0,1668.378679395386
84,5552,10,10,0,0,24576,14,10,5,262144,49472,2104,0,0,5636,100,24,0.0,124.53396674584323
84,72144,10,10,0,0,60320,14,10,6,524288,49504,1032,0,0,72228,100,24,0.0,507.53920619554697
84,120112,10,10,121168,200,90656,14,10,6,262144,16736,1032,0,0,120196,100,24,0.0016505871963951176,253.76960309777348
84,28288,10,10,150816,143,155648,14,10,5,262144,16704,1024,0,0,28372,100,24,0.0009481689729937606,255.75024390243902
84,28320,10,10,119568,173,126976,14,10,6,262144,16704,1032,0,0,28404,100,24,0.001446863317415049,253.76960309777348
84,27600,10,10,0,0,24920,14,10,6,524288,49504,1040,0,0,27684,100,24,0.0,503.6388088376561
84,116352,10,10,122032,164,110656,14,10,7,262144,16736,1376,0,0,116436,100,24,0.0013438987814771415,190.37327523602033
84,126512,10,10,145872,128,115416,14,10,6,262144,16736,1272,0,0,126596,100,24,0.0008774756123477272,205.9261586802828
28,5640268,0,4,0,0,8192,8,0,3,1048576,34112,1104,0,0,5640296,0,8,0.0,948.937556561086
84,785440,10,10,816784,2224,585696,14,10,7,262144,16736,6360,0,0,785524,100,24,0.0027228707677050875,41.211130325420534
28,5280,6,6,259584,1631,4096,9,0,4,262144,320,1320,0,0,5308,36,9,0.006283105726447984,198.44360333081
28,6416,6,6,211728,1631,4096,9,0,5,262144,320,1320,0,0,6444,36,9,0.0077032432968558865,198.44360333081
84,189552,10,10,699056,2221,716800,14,10,6,262144,16704,6360,0,0,189636,100,24,0.003177137200543017,41.211130325420534
84,102064,10,10,371616,109,376832,14,10,6,262144,16704,1304,0,0,102148,100,24,0.000293312738652968,200.87662835249043
84,435216,10,10,468224,112,332624,14,10,7,262144,16736,1304,0,0,435300,100,24,0.00023920123872070052,200.87662835249043
28,4576,6,6,98720,73,4096,9,0,4,262144,320,1304,0,0,4604,36,9,0.0007394576635163744,200.87662835249043
28,5056,6,6,94240,73,4096,9,0,5,262144,320,1304,0,0,5084,36,9,0.0007746097770609395,200.87662835249043
84,4448,10,10,10288,463,16384,14,10,6,262144,16704,1344,0,0,4532,100,24,0.04499951404412479,194.90260223048327
84,13056,10,10,14784,464,12560,14,10,7,262144,16736,1344,0,0,13140,100,24,0.03138315860669597,194.90260223048327
84,4320,10,10,7696,82,12288,14,10,5,262144,16704,105544,0,0,4404,100,24,0.010653501364167858,2.4837178454687576
84,8800,10,10,9712,84,8464,14,10,6,262144,16736,105544,0,0,8884,100,24,0.008648203438690416,2.4837178454687576
28,4208,6,6,7312,82,4096,9,0,4,262144,320,98704,0,0,4236,36,9,0.011212908519075618,2.6558330378400283
28,4336,6,6,8480,82,4096,9,0,5,262144,320,98704,0,0,4364,36,9,0.00966867114727037,2.6558330378400283
84,540192,10,10,660960,648,510320,14,10,7,262144,16736,4896,0,0,540276,100,24,0.000980390673579833,53.53154992852767
28,5856,6,6,656960,285,4096,9,0,5,262144,320,1016,0,0,5884,36,9,0.000433815705955148,257.7620452310718
84,486064,10,10,557856,648,435928,14,10,7,262144,16736,4936,0,0,486148,100,24,0.0011615880055282984,53.09783269191817
56,4096,10,10,4368,1118,0,12,10,2,262144,1344,1016,0,0,4152,100,22,0.25589379720759897,257.7620452310718
56,4096,10,10,4320,1118,0,14,0,2,262144,1344,1016,0,0,4152,100,14,0.2587364036102754,257.7620452310718
56,4096,10,10,4192,1118,0,12,10,2,262144,352,984,0,0,4152,100,22,0.2666348676365371,266.13604060913707
84,4096,10,10,4352,2683,0,14,10,2,262144,1344,1008,0,0,4180,100,24,0.6163565357224903,259.8057482656095
84,4096,10,10,4192,2684,0,14,10,2,262144,352,1008,0,0,4180,100,24,0.6401144765084665,259.8057482656095
84,4096,10,10,4192,2740,0,14,10,2,262144,352,1008,0,0,4180,100,24,0.6534700691628905,259.8057482656095
84,480832,10,10,552320,116,417800,14,10,7,262144,16736,3800,0,0,480916,100,24,0.00021002279471539197,68.96711391739017
84,91312,10,10,0,0,85040,14,10,6,524288,16736,2032,0,0,91396,100,24,0.0,257.8888342351205
28,124380,0,4,0,0,8192,48,0,3,1048576,34144,2396,0,0,124408,0,48,0.0,437.453483521068
28,102888,0,4,0,0,8192,8,0,3,1048576,1344,1624,0,0,102916,0,8,0.0,645.2775384615385
28,102888,0,4,0,0,8192,8,0,3,1048576,1344,15596,0,0,102916,0,8,0.0,67.229338975444
28,102952,0,4,0,0,8192,8,0,3,1048576,1344,1624,0,0,102980,0,8,0.0,645.2775384615385
84,4096,10,10,4336,776,0,14,10,2,262144,1344,1008,0,0,4180,100,24,0.1789255245561448,259.8057482656095
84,4096,10,10,4352,714,0,14,10,2,262144,1344,1008,0,0,4180,100,24,0.1640248104755341,259.8057482656095
84,4096,10,10,4192,716,0,14,10,2,262144,352,1008,0,0,4180,100,24,0.17076079179585021,259.8057482656095
84,4096,10,10,4192,392,0,14,10,2,262144,352,1008,0,0,4180,100,24,0.09348914858096828,259.8057482656095
84,4096,10,10,4192,812,0,14,10,2,262144,352,1008,0,0,4180,100,24,0.19365609348914858,259.8057482656095
84,4096,10,10,4352,811,0,14,10,2,262144,1344,1008,0,0,4180,100,24,0.1863082931311739,259.8057482656095
56,4096,10,10,4192,811,0,12,10,2,262144,352,1016,0,0,4152,100,22,0.1934176007631767,257.7620452310718
56,4096,10,10,4368,811,0,12,10,2,262144,1344,1016,0,0,4152,100,22,0.18562600137331198,257.7620452310718
56,4096,10,10,4320,811,0,14,0,2,262144,1344,1016,0,0,4152,100,14,0.18768803517704236,257.7620452310718
56,4096,10,10,4192,811,0,12,10,2,262144,352,1000,0,0,4152,100,22,0.1934176007631767,261.8821178821179
56,4096,10,10,4368,811,0,12,10,2,262144,1344,984,0,0,4152,100,22,0.18562600137331198,266.13604060913707
84,4096,10,10,4352,454,0,14,10,2,262144,1344,1008,0,0,4180,100,24,0.10429588789340685,259.8057482656095
56,4096,10,10,4192,454,0,12,10,2,262144,352,1016,0,0,4152,100,22,0.10827569759122346,257.7620452310718
56,4096,10,10,4368,454,0,12,10,2,262144,1344,1016,0,0,4152,100,22,0.10391393911650264,257.7620452310718
56,4096,10,10,4320,454,0,14,0,2,262144,1344,1016,0,0,4152,100,14,0.10506827123351076,257.7620452310718
56,4096,10,10,4192,454,0,12,10,2,262144,352,1000,0,0,4152,100,22,0.10827569759122346,261.8821178821179
56,4096,10,10,4368,454,0,12,10,2,262144,1344,984,0,0,4152,100,22,0.10391393911650264,266.13604060913707
84,4096,10,10,4192,148,0,14,10,2,262144,352,1008,0,0,4180,100,24,0.03529692344383496,259.8057482656095
84,4096,10,10,4352,148,0,14,10,2,262144,1344,1008,0,0,4180,100,24,0.03399954054674937,259.8057482656095
84,4096,10,10,4352,1339,0,14,10,2,262144,1344,1008,0,0,4180,100,24,0.3076039512979554,259.8057482656095
84,4096,10,10,4192,1340,0,14,10,2,262144,352,1008,0,0,4180,100,24,0.3195802528022895,259.8057482656095
84,4096,10,10,4352,434,0,14,10,2,262144,1344,1008,0,0,4180,100,24,0.09970135538708937,259.8057482656095
84,4096,10,10,4192,436,0,14,10,2,262144,352,1008,0,0,4180,100,24,0.10398282852373003,259.8057482656095
84,4096,10,10,4352,456,0,14,10,2,262144,1344,1008,0,0,4180,100,24,0.10475534114403859,259.8057482656095
56,4096,10,10,0,0,0,14,10,2,262144,352,28512,0,0,4152,100,24,0.0,9.193841405674604
0,0,6,6,0,0,0,9,0,1,262144,320,6032,0,0,0,36,9,0.0,43.45168241339301
84,6240,10,10,88016,5017,98304,14,10,7,262144,16704,17352,0,0,6324,100,24,0.05700035220468773,15.106552181179048
84,74368,10,10,81968,4712,70128,14,10,8,262144,16736,17352,0,0,74452,100,24,0.05748514682379924,15.106552181179048
28,5712,6,6,196432,4712,4096,9,0,6,262144,320,16008,0,0,5740,36,9,0.023987822819994602,16.37478918108564
28,4944,6,6,176880,5017,4096,9,0,4,262144,320,16008,0,0,4972,36,9,0.028363702150033074,16.37478918108564
84,8864,10,10,104160,3979,118784,14,10,6,262144,16704,1328,0,0,8948,100,24,0.03820047810600897,197.24905944319036
84,118192,10,10,131936,3980,113824,14,10,7,262144,16736,1328,0,0,118276,100,24,0.030165912518853696,197.24905944319036
84,1368256,10,10,1512160,304,996960,14,10,6,262144,16704,2552,0,0,1368340,100,24,0.00020103679436250506,102.68076772424598
84,1829792,10,10,2180864,304,1379920,14,10,7,262144,16736,2552,0,0,1829876,100,24,0.00013939423118808364,102.68076772424598
84,51360,10,10,54000,176,45376,14,10,6,262144,16704,10208,0,0,51444,100,24,0.003259198903724005,25.677735331570183
84,56784,10,10,65328,176,49456,14,10,7,262144,16736,10208,0,0,56868,100,24,0.002694056238423977,25.677735331570183
56,4096,10,10,0,0,0,14,10,2,262144,1344,18720,0,0,4152,100,24,0.0,14.002670797500134
56,4096,10,10,0,0,0,14,10,2,262144,352,18720,0,0,4152,100,24,0.0,14.002670797500134
84,2075760,0,6,2588976,140,1753088,14,10,5,1048576,16736,0,0,0,2075844,0,24,5.407541279818245e-05,1048576.0
84,1729792,0,6,2141776,140,1499136,14,10,5,1048576,16736,0,0,0,1729876,0,24,6.536628229736335e-05,1048576.0
84,38800,10,10,142096,173,155648,14,10,6,262144,16704,9272,0,0,38884,100,24,0.001217478201510236,28.269599913728026
84,184768,10,10,202848,176,146408,14,10,7,262144,16736,9272,0,0,184852,100,24,0.0008676404616241637,28.269599913728026
84,49728,10,10,470480,420,479232,14,10,5,262144,16704,342920,0,0,49812,100,24,0.0008927034247929247,0.7644442889178558
84,608992,10,10,716096,420,547408,14,10,6,262144,16736,342920,0,0,609076,100,24,0.0005865127210419817,0.7644442889178558
28,28176,5,6,33360,132,24576,14,0,9,1048576,352,856,0,0,28204,30,14,0.003956715925781601,1223.5425904317385
84,28176,5,6,33536,132,24576,14,0,9,1048576,352,856,0,0,28260,30,14,0.00393595133732892,1223.5425904317385
56,205360,0,6,272688,291,204800,12,0,6,1048576,320,3088,0,0,205416,0,12,0.0010671497566825212,339.4548397539657
56,10344,0,4,0,0,8192,48,0,3,1048576,34144,1368,0,0,10400,0,48,0.0,765.9430241051863
56,10328,0,4,0,0,8192,48,0,3,1048576,34144,1344,0,0,10384,0,48,0.0,779.6104089219331
56,10320,0,4,0,0,8192,48,0,3,1048576,34144,1336,0,0,10376,0,48,0.0,784.2752430815258
56,10316,0,4,0,0,8192,48,0,3,1048576,34144,1328,0,0,10372,0,48,0.0,788.9962377727614
84,75312,10,10,913408,4457,946176,14,10,6,262144,16704,26560,0,0,75396,100,24,0.004879522754866659,9.869507925153421
84,1050720,10,10,1148208,4460,1018392,14,10,7,262144,16736,26560,0,0,1050804,100,24,0.003884310260588447,9.869507925153421
28,53440,0,5,57872,3074,53248,10,0,5,1048576,320,920,0,0,53468,0,10,0.05311630639503741,1138.5190010857764
56,4096,0,6,0,0,0,12,0,2,1048576,352,1448,0,0,4152,0,12,0.0,723.6549344375431
28,86016,0,4,0,0,103224,2,28,9,2097152,32768,1256,0,0,86044,0,30,0.0,1668.378679395386
84,6384,10,10,13888,83,20480,14,10,5,262144,16704,1344,0,0,6468,100,24,0.005975952192382461,194.90260223048327
84,15408,10,10,16688,84,12576,14,10,6,262144,16736,1344,0,0,15492,100,24,0.005033255437713464,194.90260223048327
28,4368,6,6,15008,83,4096,9,0,4,262144,320,1344,0,0,4396,36,9,0.00553001532413885,194.90260223048327
28,4624,6,6,17216,83,4096,9,0,5,262144,320,1344,0,0,4652,36,9,0.004820816634721496,194.90260223048327
84,34256,10,10,37568,180,25456,14,10,7,262144,16736,1064,0,0,34340,100,24,0.004791184221033299,246.14460093896713
84,8496,10,6,36640,330,45056,14,10,5,1048576,320,1040,0,0,8580,60,24,0.009006304413089163,1007.2776176753122
84,30608,10,6,0,0,139264,14,10,5,1048576,33088,1816,0,0,30692,60,24,0.0,577.0919097413318
84,384112,10,10,444432,104,349416,14,10,7,262144,16736,1040,0,0,384196,100,24,0.00023400602565516062,251.81940441882804
84,10816,10,10,87920,85,102400,14,10,6,262144,16704,1008,0,0,10900,100,24,0.0009667769929823365,259.8057482656095
84,100304,10,10,118144,88,91648,14,10,7,262144,16736,1008,0,0,100388,100,24,0.0007448474332388168,259.8057482656095
84,2162688,10,10,2530016,288,2013296,14,10,7,262144,16736,194864,0,0,2162772,100,24,0.00011383322720756422,1.3452595386549662
84,284960,10,10,2189216,287,2211840,14,10,6,262144,16704,194864,0,0,285044,100,24,0.00013109710001338377,1.3452595386549662
84,50400,10,10,55264,176,45904,14,10,7,262144,16736,992,0,0,50484,100,24,0.0031846557495702524,263.99194360523666
84,48384,10,10,53472,228,41704,14,10,7,262144,16736,1264,0,0,48468,100,24,0.004263834084491239,207.2284584980237
84,115664,10,10,128432,336,112616,14,10,7,262144,16736,6080,0,0,115748,100,24,0.002616150054892434,43.10869922710081
28,5824,6,6,448496,665,4096,9,0,5,262144,320,9728,0,0,5852,36,9,0.001482730096299418,26.94459862267448
84,54368,10,10,2251216,81,2285568,14,10,6,262144,16704,264336,1,0,54452,100,24,3.598053852649478e-05,0.9917037720788237
84,1973696,10,10,2782864,84,1888768,14,10,8,262144,16736,264336,1,0,1973780,100,24,3.0184719704333484e-05,0.9917037720788237
28,4832,6,6,1308064,81,4096,9,0,5,262144,320,156408,0,0,4860,36,9,6.192352826503271e-05,1.676016086030855
28,5552,6,6,1863296,81,4096,9,0,6,262144,320,156408,0,0,5580,36,9,4.3471330657431426e-05,1.676016086030855
84,156360,0,6,0,0,159744,14,10,6,1048576,33088,2680,0,0,156444,0,24,0.0,391.11376352107425
28,4096,10,6,0,0,0,14,10,2,1048576,1344,6856,0,0,4124,60,24,0.0,152.92051917748287
28,4096,10,6,0,0,0,14,10,2,1048576,1344,7648,0,0,4124,60,24,0.0,137.08667799712381
28,4096,10,6,0,0,0,14,10,2,1048576,1344,7712,0,0,4124,60,24,0.0,135.94917671463762
